1,803, Note_on_c,9,42,0,
1,804, Note_on_c,2,74,0,
1,813, Note_on_c,3,93,80,
1,819, Note_on_c,3,93,0,
1,820, Note_on_c,3,94,80,
1,825, Note_on_c,3,94,0,
1,825, Note_on_c,3,96,80,
1,829, Note_on_c,3,96,0,
1,829, Note_on_c,2,74,86,
1,830, Note_on_c,3,98,80,
1,830, Note_on_c,4,98,110,
1,830, Note_on_c,2,72,90,
1,830, Note_on_c,9,42,110,
1,835, Note_on_c,3,98,0,
1,850, Note_on_c,2,74,0,
1,850, Note_on_c,4,98,0,
1,851, Note_on_c,2,72,0,
1,851, Note_on_c,9,42,0,
1,870, Note_on_c,8,69,80,
1,901, Note_on_c,3,93,80,
1,907, Note_on_c,3,93,0,
1,907, Note_on_c,3,94,80,
1,911, Note_on_c,3,94,0,
1,911, Note_on_c,3,96,80,
1,917, Note_on_c,3,96,0,
1,918, Note_on_c,2,72,90,
1,918, Note_on_c,2,74,83,
1,918, Note_on_c,3,98,80,
1,918, Note_on_c,4,98,120,
1,919, Note_on_c,9,42,103,
1,922, Note_on_c,3,98,0,
1,938, Note_on_c,2,72,0,
1,938, Note_on_c,2,74,0,
1,938, Note_on_c,4,98,0,
1,938, Note_on_c,9,42,0,
1,958, Note_on_c,2,72,90,
1,959, Note_on_c,2,74,82,
1,959, Note_on_c,9,42,105,
1,979, Note_on_c,9,42,0,
1,979, Note_on_c,2,74,0,
1,979, Note_on_c,2,72,0,
1,999, Note_on_c,0,78,115,
1,1040, Note_on_c,2,72,92,
1,1041, Note_on_c,2,74,86,
1,1041, Note_on_c,9,42,110,
1,1061, Note_on_c,9,42,0,
1,1061, Note_on_c,2,72,0,
1,1061, Note_on_c,2,74,0,
1,1081, Note_on_c,2,72,90,
1,1081, Note_on_c,2,74,86,
1,1081, Note_on_c,9,42,106,
1,1102, Note_on_c,9,42,0,
1,1102, Note_on_c,2,72,0,
1,1103, Note_on_c,2,74,0,
1,1122, Note_on_c,0,78,0,
1,1122, Note_on_c,0,81,120,
1,1165, Note_on_c,2,72,94,
1,1165, Note_on_c,2,74,88,
1,1166, Note_on_c,9,42,105,
1,1185, Note_on_c,9,42,0,
1,1185, Note_on_c,2,72,0,
1,1186, Note_on_c,2,74,0,
1,1206, Note_on_c,2,74,87,
1,1206, Note_on_c,2,72,93,
1,1207, Note_on_c,9,42,113,
1,1226, Note_on_c,2,72,0,
1,1227, Note_on_c,2,74,0,
1,1227, Note_on_c,9,42,0,
1,1247, Note_on_c,0,81,0,
1,1247, Note_on_c,8,69,0,
1,1247, Note_on_c,0,84,117,
1,1288, Note_on_c,2,72,89,
1,1288, Note_on_c,2,74,84,
1,1289, Note_on_c,9,42,105,
1,1308, Note_on_c,9,42,0,
1,1308, Note_on_c,2,72,0,
1,1309, Note_on_c,2,74,0,
1,1329, Note_on_c,9,42,106,
1,1329, Note_on_c,2,74,86,
1,1329, Note_on_c,2,72,89,
1,1349, Note_on_c,2,74,0,
1,1350, Note_on_c,2,72,0,
1,1350, Note_on_c,9,42,0,
1,1370, Note_on_c,8,66,80,
1,1411, Note_on_c,2,74,86,
1,1411, Note_on_c,2,72,92,
1,1412, Note_on_c,9,42,106,
1,1432, Note_on_c,9,42,0,
1,1432, Note_on_c,2,72,0,
1,1433, Note_on_c,2,74,0,
1,1452, Note_on_c,0,84,0,
1,1452, Note_on_c,0,81,106,
1,1453, Note_on_c,9,42,105,
1,1453, Note_on_c,2,72,89,
1,1453, Note_on_c,2,74,86,
1,1472, Note_on_c,2,74,0,
1,1473, Note_on_c,9,42,0,
1,1473, Note_on_c,2,72,0,
1,1493, Note_on_c,0,81,0,
1,1494, Note_on_c,0,89,113,
1,1535, Note_on_c,2,72,92,
1,1536, Note_on_c,2,74,86,
1,1536, Note_on_c,9,42,105,
1,1556, Note_on_c,9,42,0,
1,1556, Note_on_c,2,72,0,
1,1556, Note_on_c,2,74,0,
1,1576, Note_on_c,0,89,0,
1,1577, Note_on_c,2,72,89,
1,1577, Note_on_c,9,42,105,
1,1577, Note_on_c,0,87,108,
1,1577, Note_on_c,2,74,86,
1,1597, Note_on_c,9,42,0,
1,1597, Note_on_c,2,72,0,
1,1598, Note_on_c,2,74,0,
1,1617, Note_on_c,8,66,0,
1,1617, Note_on_c,8,62,80,
1,1658, Note_on_c,0,87,0,
1,1659, Note_on_c,0,86,110,
1,1659, Note_on_c,2,74,88,
1,1659, Note_on_c,2,72,93,
1,1659, Note_on_c,9,42,108,
1,1679, Note_on_c,2,72,0,
1,1680, Note_on_c,2,74,0,
1,1680, Note_on_c,9,42,0,
1,1699, Note_on_c,2,72,92,
1,1700, Note_on_c,2,74,87,
1,1700, Note_on_c,9,42,105,
1,1720, Note_on_c,9,42,0,
1,1720, Note_on_c,2,72,0,
1,1721, Note_on_c,2,74,0,
1,1721, Note_on_c,0,86,0,
1,1721, Note_on_c,0,85,113,
1,1741, Note_on_c,0,87,118,
1,1745, Note_on_c,0,85,0,
1,1782, Note_on_c,2,74,94,
1,1782, Note_on_c,2,70,96,
1,1783, Note_on_c,9,42,103,
1,1802, Note_on_c,2,74,0,
1,1803, Note_on_c,2,70,0,
1,1803, Note_on_c,9,42,0,
1,1823, Note_on_c,0,87,0,
1,1823, Note_on_c,2,74,93,
1,1823, Note_on_c,2,70,92,
1,1823, Note_on_c,9,42,103,
1,1823, Note_on_c,0,86,95,
1,1843, Note_on_c,9,42,0,
1,1843, Note_on_c,2,74,0,
1,1844, Note_on_c,2,70,0,
1,1864, Note_on_c,8,62,0,
1,1864, Note_on_c,0,86,0,
1,1865, Note_on_c,8,67,80,
1,1906, Note_on_c,2,74,93,
1,1906, Note_on_c,2,70,92,
1,1907, Note_on_c,9,42,105,
1,1927, Note_on_c,9,42,0,
1,1927, Note_on_c,2,74,0,
1,1928, Note_on_c,2,70,0,
1,1946, Note_on_c,8,67,0,
1,1946, Note_on_c,2,74,95,
1,1946, Note_on_c,2,70,94,
1,1946, Note_on_c,8,65,80,
1,1946, Note_on_c,9,42,110,
1,1946, Note_on_c,0,86,105,
1,1967, Note_on_c,9,42,0,
1,1967, Note_on_c,2,70,0,
1,1967, Note_on_c,2,74,0,
1,1988, Note_on_c,0,86,0,
1,1989, Note_on_c,8,65,0,
1,1989, Note_on_c,8,63,90,
1,2029, Note_on_c,2,72,94,
1,2029, Note_on_c,0,86,113,
1,2030, Note_on_c,9,42,110,
1,2030, Note_on_c,2,67,89,
1,2044, Note_on_c,0,86,0,
1,2044, Note_on_c,0,87,103,
1,2050, Note_on_c,9,42,0,
1,2050, Note_on_c,2,72,0,
1,2051, Note_on_c,2,67,0,
1,2055, Note_on_c,0,87,0,
1,2055, Note_on_c,0,86,102,
1,2070, Note_on_c,0,86,0,
1,2070, Note_on_c,9,42,110,
1,2070, Note_on_c,0,84,101,
1,2070, Note_on_c,2,72,93,
1,2070, Note_on_c,2,67,86,
1,2086, Note_on_c,0,84,0,
1,2091, Note_on_c,2,72,0,
1,2091, Note_on_c,2,67,0,
1,2091, Note_on_c,9,42,0,
1,2111, Note_on_c,8,63,0,
1,2112, Note_on_c,8,62,90,
1,2152, Note_on_c,2,70,97,
1,2152, Note_on_c,0,84,113,
1,2153, Note_on_c,9,42,108,
1,2153, Note_on_c,2,67,86,
1,2168, Note_on_c,0,84,0,
1,2169, Note_on_c,0,86,95,
1,2173, Note_on_c,9,42,0,
1,2173, Note_on_c,2,70,0,
1,2174, Note_on_c,2,67,0,
1,2179, Note_on_c,0,86,0,
1,2179, Note_on_c,0,84,100,
1,2193, Note_on_c,0,84,0,
1,2193, Note_on_c,0,82,101,
1,2194, Note_on_c,2,67,86,
1,2194, Note_on_c,9,42,113,
1,2194, Note_on_c,2,70,94,
1,2209, Note_on_c,0,82,0,
1,2214, Note_on_c,9,42,0,
1,2214, Note_on_c,2,70,0,
1,2214, Note_on_c,2,67,0,
1,2236, Note_on_c,8,62,0,
1,2236, Note_on_c,8,60,87,
1,2276, Note_on_c,0,82,117,
1,2277, Note_on_c,2,69,89,
1,2277, Note_on_c,9,42,110,
1,2277, Note_on_c,2,67,87,
1,2291, Note_on_c,0,82,0,
1,2292, Note_on_c,0,84,94,
1,2297, Note_on_c,2,67,0,
1,2298, Note_on_c,9,42,0,
1,2298, Note_on_c,2,69,0,
1,2302, Note_on_c,0,84,0,
1,2302, Note_on_c,0,82,106,
1,2318, Note_on_c,0,82,0,
1,2318, Note_on_c,0,81,92,
1,2318, Note_on_c,2,67,87,
1,2318, Note_on_c,2,69,92,
1,2318, Note_on_c,9,42,108,
1,2333, Note_on_c,0,81,0,
1,2338, Note_on_c,9,42,0,
1,2338, Note_on_c,2,67,0,
1,2339, Note_on_c,2,69,0,
1,2359, Note_on_c,4,75,120,
1,2379, Note_on_c,4,75,0,
1,2400, Note_on_c,9,42,105,
1,2420, Note_on_c,9,42,0,
1,2441, Note_on_c,8,60,0,
1,2441, Note_on_c,9,42,110,
1,2441, Note_on_c,0,84,113,
1,2441, Note_on_c,8,62,93,
1,2461, Note_on_c,9,42,0,
1,2482, Note_on_c,8,62,0,
1,2482, Note_on_c,0,84,0,
1,2483, Note_on_c,8,63,96,
1,2523, Note_on_c,0,82,110,
1,2524, Note_on_c,2,67,83,
1,2524, Note_on_c,2,73,94,
1,2524, Note_on_c,9,42,108,
1,2543, Note_on_c,2,73,0,
1,2544, Note_on_c,2,67,0,
1,2544, Note_on_c,9,42,0,
1,2564, Note_on_c,0,82,0,
1,2565, Note_on_c,2,67,83,
1,2565, Note_on_c,9,42,110,
1,2565, Note_on_c,2,73,89,
1,2565, Note_on_c,0,81,105,
1,2586, Note_on_c,2,73,0,
1,2586, Note_on_c,9,42,0,
1,2586, Note_on_c,2,67,0,
1,2606, Note_on_c,0,81,0,
1,2607, Note_on_c,0,79,101,
1,2621, Note_on_c,0,79,0,
1,2621, Note_on_c,0,81,102,
1,2637, Note_on_c,0,81,0,
1,2637, Note_on_c,0,79,100,
1,2652, Note_on_c,0,79,0,
1,2652, Note_on_c,0,78,113,
1,2653, Note_on_c,9,42,108,
1,2653, Note_on_c,2,73,92,
1,2653, Note_on_c,2,67,87,
1,2672, Note_on_c,2,73,0,
1,2673, Note_on_c,9,42,0,
1,2673, Note_on_c,2,67,0,
1,2693, Note_on_c,0,78,0,
1,2693, Note_on_c,9,42,110,
1,2693, Note_on_c,0,79,103,
1,2693, Note_on_c,2,67,87,
1,2693, Note_on_c,2,73,95,
1,2713, Note_on_c,2,73,0,
1,2714, Note_on_c,9,42,0,
1,2714, Note_on_c,2,67,0,
1,2734, Note_on_c,0,79,0,
1,2734, Note_on_c,8,63,0,
1,2735, Note_on_c,2,74,93,
1,2735, Note_on_c,2,66,100,
1,2735, Note_on_c,8,62,89,
1,2735, Note_on_c,9,42,120,
1,2735, Note_on_c,9,57,120,
1,2735, Note_on_c,0,81,115,
1,2756, Note_on_c,9,42,0,
1,2756, Note_on_c,2,66,0,
1,2756, Note_on_c,2,74,0,
1,2776, Note_on_c,8,62,0,
1,2776, Note_on_c,0,81,0,
1,2776, Note_on_c,9,57,0,
1,2807, Note_on_c,3,93,80,
1,2811, Note_on_c,3,93,0,
1,2811, Note_on_c,3,94,80,
1,2817, Note_on_c,3,94,0,
1,2817, Note_on_c,3,96,80,
1,2822, Note_on_c,3,96,0,
1,2822, Note_on_c,3,98,80,
1,2823, Note_on_c,4,98,110,
1,2828, Note_on_c,3,98,0,
1,2842, Note_on_c,4,98,0,
1,2894, Note_on_c,3,93,80,
1,2899, Note_on_c,3,93,0,
1,2900, Note_on_c,3,94,80,
1,2904, Note_on_c,3,94,0,
1,2904, Note_on_c,3,96,80,
1,2910, Note_on_c,3,96,0,
1,2910, Note_on_c,3,98,80,
1,2911, Note_on_c,4,98,110,
1,2914, Note_on_c,3,98,0,
1,2930, Note_on_c,4,98,0,
1,2992, Note_on_c,7,38,110,
1,3033, Note_on_c,7,38,0,
1,3033, Note_on_c,8,61,88,
1,3074, Note_on_c,8,61,0,
1,3074, Note_on_c,8,62,94,
1,3115, Note_on_c,8,62,0,
1,3115, Note_on_c,8,65,93,
1,3157, Note_on_c,8,65,0,
1,3157, Note_on_c,8,63,101,
1,3219, Note_on_c,8,63,0,
1,3219, Note_on_c,8,62,94,
1,3239, Note_on_c,8,62,0,
1,3239, Note_on_c,8,60,94,
1,3280, Note_on_c,8,60,0,
1,3280, Note_on_c,8,58,108,
1,3321, Note_on_c,8,58,0,
1,3322, Note_on_c,8,60,94,
1,3362, Note_on_c,8,60,0,
1,3362, Note_on_c,8,57,93,
1,3404, Note_on_c,8,57,0,
1,3434, Note_on_c,3,93,80,
1,3440, Note_on_c,3,93,0,
1,3440, Note_on_c,3,94,80,
1,3444, Note_on_c,3,94,0,
1,3445, Note_on_c,3,96,80,
1,3450, Note_on_c,3,96,0,
1,3451, Note_on_c,3,98,80,
1,3451, Note_on_c,4,98,120,
1,3455, Note_on_c,3,98,0,
1,3471, Note_on_c,4,98,0,
1,3491, Note_on_c,7,38,106,
1,3532, Note_on_c,7,38,0,
1,3532, Note_on_c,8,63,100,
1,3573, Note_on_c,8,63,0,
1,3574, Note_on_c,8,62,100,
1,3614, Note_on_c,8,62,0,
1,3615, Note_on_c,8,60,94,
1,3657, Note_on_c,8,60,0,
1,3657, Note_on_c,8,57,100,
1,3698, Note_on_c,8,57,0,
1,3698, Note_on_c,8,58,103,
1,3739, Note_on_c,8,58,0,
1,3739, Note_on_c,1,67,108,
1,3740, Note_on_c,8,55,101,
1,3740, Note_on_c,7,43,105,
1,3780, Note_on_c,7,43,0,
1,3780, Note_on_c,2,62,98,
1,3780, Note_on_c,9,42,108,
1,3780, Note_on_c,2,58,100,
1,3800, Note_on_c,2,62,0,
1,3801, Note_on_c,9,42,0,
1,3801, Note_on_c,2,58,0,
1,3821, Note_on_c,1,67,0,
1,3821, Note_on_c,1,62,86,
1,3822, Note_on_c,9,42,106,
1,3822, Note_on_c,2,58,96,
1,3822, Note_on_c,2,62,96,
1,3842, Note_on_c,2,62,0,
1,3842, Note_on_c,9,42,0,
1,3843, Note_on_c,2,58,0,
1,3862, Note_on_c,1,62,0,
1,3862, Note_on_c,1,70,120,
1,3903, Note_on_c,2,62,96,
1,3904, Note_on_c,2,58,96,
1,3904, Note_on_c,9,42,108,
1,3924, Note_on_c,9,42,0,
1,3924, Note_on_c,2,62,0,
1,3924, Note_on_c,2,58,0,
1,3944, Note_on_c,1,70,0,
1,3944, Note_on_c,1,67,98,
1,3945, Note_on_c,2,62,98,
1,3945, Note_on_c,2,58,98,
1,3945, Note_on_c,9,42,113,
1,3965, Note_on_c,9,42,0,
1,3965, Note_on_c,2,62,0,
1,3966, Note_on_c,2,58,0,
1,3985, Note_on_c,1,67,0,
1,3985, Note_on_c,8,55,0,
1,3986, Note_on_c,1,74,115,
1,3986, Note_on_c,7,41,110,
1,3986, Note_on_c,8,53,92,
1,4027, Note_on_c,7,41,0,
1,4027, Note_on_c,2,58,100,
1,4028, Note_on_c,9,42,106,
1,4028, Note_on_c,2,62,84,
1,4028, Note_on_c,2,67,93,
1,4047, Note_on_c,9,42,0,
1,4047, Note_on_c,2,58,0,
1,4048, Note_on_c,2,62,0,
1,4048, Note_on_c,2,67,0,
1,4068, Note_on_c,1,74,0,
1,4069, Note_on_c,2,67,87,
1,4069, Note_on_c,1,70,105,
1,4069, Note_on_c,2,58,95,
1,4069, Note_on_c,2,62,82,
1,4071, Note_on_c,9,42,115,
1,4089, Note_on_c,2,58,0,
1,4090, Note_on_c,2,62,0,
1,4090, Note_on_c,2,67,0,
1,4090, Note_on_c,9,42,0,
1,4109, Note_on_c,1,70,0,
1,4110, Note_on_c,1,79,106,
1,4151, Note_on_c,2,58,93,
1,4151, Note_on_c,2,67,90,
1,4152, Note_on_c,9,42,106,
1,4152, Note_on_c,2,62,80,
1,4171, Note_on_c,2,62,0,
1,4171, Note_on_c,2,67,0,
1,4171, Note_on_c,2,58,0,
1,4171, Note_on_c,9,42,0,
1,4191, Note_on_c,1,79,0,
1,4192, Note_on_c,2,62,87,
1,4192, Note_on_c,2,67,94,
1,4192, Note_on_c,9,42,110,
1,4192, Note_on_c,2,58,95,
1,4192, Note_on_c,1,74,94,
1,4212, Note_on_c,2,67,0,
1,4213, Note_on_c,2,58,0,
1,4213, Note_on_c,9,42,0,
1,4213, Note_on_c,2,62,0,
1,4233, Note_on_c,8,53,0,
1,4233, Note_on_c,1,74,0,
1,4233, Note_on_c,8,52,94,
1,4233, Note_on_c,3,86,110,
1,4233, Note_on_c,1,82,115,
1,4233, Note_on_c,7,40,117,
1,4274, Note_on_c,7,40,0,
1,4274, Note_on_c,2,62,92,
1,4274, Note_on_c,2,70,89,
1,4274, Note_on_c,9,42,113,
1,4274, Note_on_c,2,67,86,
1,4294, Note_on_c,2,70,0,
1,4294, Note_on_c,1,82,0,
1,4295, Note_on_c,9,42,0,
1,4295, Note_on_c,2,62,0,
1,4295, Note_on_c,2,67,0,
1,4315, Note_on_c,1,82,103,
1,4315, Note_on_c,2,67,93,
1,4315, Note_on_c,9,42,108,
1,4315, Note_on_c,2,70,90,
1,4315, Note_on_c,2,62,93,
1,4335, Note_on_c,2,70,0,
1,4336, Note_on_c,9,42,0,
1,4336, Note_on_c,2,67,0,
1,4336, Note_on_c,2,62,0,
1,4357, Note_on_c,3,86,0,
1,4357, Note_on_c,8,52,0,
1,4357, Note_on_c,7,45,105,
1,4357, Note_on_c,3,85,115,
1,4357, Note_on_c,8,57,94,
1,4398, Note_on_c,1,82,0,
1,4399, Note_on_c,7,45,0,
1,4399, Note_on_c,1,81,103,
1,4399, Note_on_c,2,69,95,
1,4399, Note_on_c,2,61,100,
1,4400, Note_on_c,9,42,110,
1,4400, Note_on_c,2,67,88,
1,4419, Note_on_c,2,67,0,
1,4419, Note_on_c,2,61,0,
1,4419, Note_on_c,2,69,0,
1,4419, Note_on_c,9,42,0,
1,4439, Note_on_c,2,69,92,
1,4439, Note_on_c,2,61,98,
1,4440, Note_on_c,9,42,113,
1,4440, Note_on_c,2,67,86,
1,4460, Note_on_c,2,67,0,
1,4460, Note_on_c,2,61,0,
1,4460, Note_on_c,2,69,0,
1,4460, Note_on_c,1,81,0,
1,4460, Note_on_c,9,42,0,
1,4460, Note_on_c,1,79,93,
1,4480, Note_on_c,1,79,0,
1,4480, Note_on_c,8,57,0,
1,4480, Note_on_c,3,85,0,
1,4482, Note_on_c,8,50,95,
1,4482, Note_on_c,3,86,101,
1,4482, Note_on_c,1,79,110,
1,4482, Note_on_c,7,38,113,
1,4521, Note_on_c,7,38,0,
1,4521, Note_on_c,9,42,108,
1,4521, Note_on_c,2,62,92,
1,4521, Note_on_c,2,69,95,
1,4521, Note_on_c,2,65,96,
1,4542, Note_on_c,2,65,0,
1,4542, Note_on_c,2,62,0,
1,4542, Note_on_c,9,42,0,
1,4542, Note_on_c,2,69,0,
1,4562, Note_on_c,1,79,0,
1,4562, Note_on_c,1,77,96,
1,4563, Note_on_c,2,65,93,
1,4563, Note_on_c,2,62,89,
1,4563, Note_on_c,2,69,92,
1,4563, Note_on_c,9,42,110,
1,4583, Note_on_c,9,42,0,
1,4583, Note_on_c,2,62,0,
1,4584, Note_on_c,2,65,0,
1,4584, Note_on_c,2,69,0,
1,4603, Note_on_c,8,50,0,
1,4603, Note_on_c,3,86,0,
1,4603, Note_on_c,7,36,110,
1,4603, Note_on_c,8,48,93,
1,4603, Note_on_c,3,88,108,
1,4644, Note_on_c,3,88,0,
1,4645, Note_on_c,7,36,0,
1,4645, Note_on_c,2,62,94,
1,4645, Note_on_c,2,69,93,
1,4645, Note_on_c,2,65,94,
1,4647, Note_on_c,3,86,101,
1,4647, Note_on_c,9,42,108,
1,4665, Note_on_c,2,69,0,
1,4666, Note_on_c,2,65,0,
1,4666, Note_on_c,2,62,0,
1,4666, Note_on_c,9,42,0,
1,4685, Note_on_c,1,77,0,
1,4685, Note_on_c,3,86,0,
1,4686, Note_on_c,3,88,115,
1,4686, Note_on_c,2,65,97,
1,4686, Note_on_c,2,62,92,
1,4686, Note_on_c,9,42,110,
1,4686, Note_on_c,1,79,102,
1,4686, Note_on_c,2,69,94,
1,4707, Note_on_c,2,69,0,
1,4707, Note_on_c,2,62,0,
1,4707, Note_on_c,2,65,0,
1,4707, Note_on_c,9,42,0,
1,4728, Note_on_c,8,48,0,
1,4728, Note_on_c,1,79,0,
1,4729, Note_on_c,3,88,0,
1,4729, Note_on_c,3,89,115,
1,4729, Note_on_c,8,47,92,
1,4729, Note_on_c,7,35,108,
1,4729, Note_on_c,1,80,108,
1,4769, Note_on_c,7,35,0,
1,4769, Note_on_c,2,62,90,
1,4770, Note_on_c,2,68,95,
1,4770, Note_on_c,9,42,108,
1,4770, Note_on_c,2,65,97,
1,4789, Note_on_c,9,42,0,
1,4789, Note_on_c,1,80,0,
1,4789, Note_on_c,2,62,0,
1,4791, Note_on_c,2,68,0,
1,4791, Note_on_c,2,65,0,
1,4810, Note_on_c,3,89,0,
1,4810, Note_on_c,2,68,94,
1,4810, Note_on_c,2,62,93,
1,4810, Note_on_c,1,80,110,
1,4810, Note_on_c,2,65,96,
1,4812, Note_on_c,3,89,113,
1,4812, Note_on_c,9,42,113,
1,4830, Note_on_c,2,68,0,
1,4831, Note_on_c,2,62,0,
1,4831, Note_on_c,2,65,0,
1,4831, Note_on_c,9,42,0,
1,4851, Note_on_c,8,47,0,
1,4851, Note_on_c,7,31,105,
1,4851, Note_on_c,8,43,96,
1,4892, Note_on_c,3,89,0,
1,4892, Note_on_c,1,80,0,
1,4893, Note_on_c,7,31,0,
1,4893, Note_on_c,3,87,120,
1,4893, Note_on_c,2,65,95,
1,4893, Note_on_c,2,67,96,
1,4893, Note_on_c,2,62,95,
1,4893, Note_on_c,1,79,102,
1,4895, Note_on_c,9,42,115,
1,4913, Note_on_c,9,42,0,
1,4913, Note_on_c,2,67,0,
1,4914, Note_on_c,2,62,0,
1,4914, Note_on_c,2,65,0,
1,4933, Note_on_c,9,42,108,
1,4933, Note_on_c,2,65,95,
1,4933, Note_on_c,2,67,96,
1,4933, Note_on_c,2,62,94,
1,4953, Note_on_c,1,79,0,
1,4954, Note_on_c,2,67,0,
1,4954, Note_on_c,9,42,0,
1,4954, Note_on_c,3,87,0,
1,4954, Note_on_c,2,62,0,
1,4956, Note_on_c,2,65,0,
1,4956, Note_on_c,3,86,110,
1,4956, Note_on_c,1,77,98,
1,4974, Note_on_c,8,43,0,
1,4975, Note_on_c,1,77,0,
1,4975, Note_on_c,3,86,0,
1,4975, Note_on_c,7,36,115,
1,4975, Note_on_c,3,86,113,
1,4975, Note_on_c,1,77,106,
1,4976, Note_on_c,8,48,94,
1,5015, Note_on_c,1,77,0,
1,5015, Note_on_c,7,36,0,
1,5016, Note_on_c,3,86,0,
1,5016, Note_on_c,2,63,101,
1,5016, Note_on_c,3,87,106,
1,5016, Note_on_c,2,67,100,
1,5016, Note_on_c,1,75,101,
1,5016, Note_on_c,2,60,96,
1,5018, Note_on_c,9,42,113,
1,5036, Note_on_c,9,42,0,
1,5036, Note_on_c,2,67,0,
1,5036, Note_on_c,2,60,0,
1,5037, Note_on_c,2,63,0,
1,5056, Note_on_c,1,75,0,
1,5057, Note_on_c,3,87,0,
1,5057, Note_on_c,1,74,97,
1,5057, Note_on_c,2,67,97,
1,5057, Note_on_c,2,63,100,
1,5058, Note_on_c,2,60,96,
1,5058, Note_on_c,3,89,103,
1,5058, Note_on_c,9,42,113,
1,5078, Note_on_c,9,42,0,
1,5078, Note_on_c,2,67,0,
1,5079, Note_on_c,2,60,0,
1,5079, Note_on_c,2,63,0,
1,5097, Note_on_c,8,48,0,
1,5097, Note_on_c,3,89,0,
1,5097, Note_on_c,1,74,0,
1,5097, Note_on_c,3,91,102,
1,5097, Note_on_c,8,46,103,
